"id","firstName","lastName","adp","projectedPoints","slotName","teamName","lineupStatus","byeWeek"
"2a77c409-d731-4765-9ea7-b84b8a43e235","Andrew","Beck","-",,"TE","Denver Broncos",,
"bde5fdf2-d846-4abb-b8fd-b58d811c1488","Brett","Hundley","-",,"QB","Arizona Cardinals",,
"50593147-abd4-43e2-a201-3dc05da5b143","Trishton","Jackson","-",,"WR","Los Angeles Rams",,
"cebafdd0-ae78-4efa-aaa7-350831bbfd70","Kevin","Rader","-",,"TE","Pittsburgh Steelers",,
"954565a1-0e56-4ad8-b5fc-36ce54fa472d","Xavier","Jones","-",,"RB","Los Angeles Rams",,
"8c5c41c1-4170-476d-9b3b-49a7ae421237","Dezmon","Patmon","-",,"WR","Indianapolis Colts",,
"f23efe73-3f38-476d-a951-29f806d8761e","Carson","Meier","-",,"TE",,,
"525d6d33-bfb0-468f-a41d-c27d4a03ba9d","Geronimo","Allison","-",,"WR","Detroit Lions",,
"f6bbdc85-bac6-4a2d-a0b9-5781c5bef6c1","Sean","Mannion","-",,"QB","Minnesota Vikings",,
"040d4dc5-81cd-48c4-b1ed-3dae88544990","Nathan","Cottrell","-",,"RB","Jacksonville Jaguars",,
"a6f42af3-6630-4ec6-bf0c-6be0ab8fe272","Jeff","Badet","-",,"WR","Washington Football Team",,
"45e1757a-a6a7-4cd8-aed3-ddb3c4bd42f4","Jason","Moore","-",,"WR","Los Angeles Chargers",,
"abfa7a1e-bcbc-4c29-9081-d5086559a277","Clive","Walford","-",,"TE",,,
"2be91ad1-5483-44ac-a4e3-40104608bfc9","K.J.","Osborn","-",,"WR","Minnesota Vikings",,
"bd5e70b8-a830-4859-9ecc-c995f5b7fea6","Trevor","Siemian","-",,"QB","New Orleans Saints",,
"784a62db-aa0e-4d84-b807-dd86b3ad73f0","Wes","Hills","-",,"RB",,,
"6e159790-1448-42b3-8c5f-14daff48e6c3","Travis","Jonsen","-",,"WR","Tampa Bay Buccaneers",,
"4659313c-b747-4cd7-bb3a-28a35ca6d8b4","Matt","Moore","-",,"QB","Kansas City Chiefs",,
"d9eca74f-080a-47b5-88d8-0eb4b8e53788","Jeremy","Cox","-",,"RB","Denver Broncos",,
"609e7387-be96-4655-b6ed-daab10fe6f09","Austin","Proehl","-",,"WR","San Francisco 49ers",,
"7d4177d3-45a7-4b36-884b-83fe8b201fd8","David","Fales","-",,"QB",,,
"71aa8022-47af-485b-a05f-4b35b572adcc","Jordan","Veasy","-",,"WR",,,
"4d6f779d-56ec-45ef-921e-f6ac666c9387","Ryan","Switzer","-",,"WR","Cleveland Browns",,
"847a0b78-cec1-4c77-9f0a-d2d9ab14a0f0","Rashod","Berry","-",,"TE","New England Patriots",,
"69b746e8-567e-4b6c-92fc-dd2722c1aa01","Mason","Schreck","-",,"TE","Cincinnati Bengals",,
"f35385b6-298d-4000-915b-b6beeabb236e","Tyler","Davis","-",,"TE","Jacksonville Jaguars",,
"e130c817-04b9-40f7-915e-350ff9945d4e","Clayton","Thorson","-",,"QB","NY Giants",,
"aea72dc5-bb09-48e0-8162-2378305ec408","J.P.","Holtz","-",,"TE","Chicago Bears",,
"051bd824-b6da-4de6-a705-96afb8763499","Nick","Bawden","-",,"RB","Detroit Lions",,
"ddd21197-f479-462c-b143-96e909307f8d","Jauan","Jennings","-",,"WR","San Francisco 49ers",,
"bd9b14e4-4d5b-4987-bead-38e2ca4ae5f9","Easton","Stick","-",,"QB","Los Angeles Chargers",,
"ee244d8e-4dd6-488f-b851-3250718e6e5d","Kendall","Hinton","-",,"WR","Denver Broncos",,
"89810dbb-4322-40a4-bd9c-b1f5e570cf99","Nsimba","Webster","-",,"WR","Los Angeles Rams",,
"df53b535-0b19-408c-92df-7632bdaaaec7","J.J.","Nelson","-",,"WR","Indianapolis Colts",,
"aafef77a-215e-4a5a-b431-8e8d25231d32","Adrian","Killins","-",,"RB","Philadelphia Eagles",,
"09d84f58-50d5-4c4b-8f58-d8a05d2ff654","Antony","Auclair","-",,"TE","Houston Texans",,
"774e35c3-e6f5-4ed1-ac0a-7a86482b0df0","Nate","Sudfeld","-",,"QB","San Francisco 49ers",,
"2497ea59-ec99-48dc-808e-a94516db4803","DeAndre","Carter","-",,"WR","Washington Football Team",,
"cb1309af-8133-4382-a60e-9b20686cffed","Sandro","Platzgummer","-",,"RB","NY Giants",,
"0f1b6bd5-f31a-42b0-b835-335bb59b4dd0","Ross","Travis","-",,"TE",,,
"e0cedc94-1408-4168-af3b-11f160b366bf","Branden","Mack","-",,"WR",,,
"90ceb5e6-0b4a-4d3f-bd55-f227299dde14","Damonte","Coxie","-",,"WR",,,
"b089ecfc-c815-444a-8b86-52c40ef74a0f","Eli","Stove","-",,"WR",,,
"a0631d0f-c537-4d2e-a3c8-9374299c7bc3","Marlon","Williams","-",,"WR",,,
"d2367e1e-981a-46e6-b99e-7c1675ad103b","Myron","Mitchell","-",,"WR",,,
"7519a532-d414-4384-9cb5-cf61467d16da","Racey","McMath","-",,"WR",,,
"fb2cec70-30bf-4d69-930c-ba3c6f9ca5da","Ramaud","Chiaokhlao-Bowman","-",,"WR",,,
"77fc6bb8-a27b-4922-985e-00c250097dd5","Terrell","Jana","-",,"WR",,,
"d43358e0-be40-47fd-8533-4fbc8f56b3ab","Tre","Walker","-",,"WR",,,
"60e3a963-552e-42b7-9934-1de2e14efe1f","Artayvious","Lynn","-",,"TE",,,
"7357c7f8-b350-4a32-9a6b-a5352e63475e","Brant","Kuithe","-",,"TE",,,
"116d439c-6e61-40c2-a301-e43d6c275a82","Briley","Moore","-",,"TE",,,
"048d9c08-13c4-450a-a927-6c131dd6c6e3","Carl","Tucker","-",,"TE",,,
"7ada4852-94a5-49fc-94e2-b04d79ac9a74","Dylan","Soehner","-",,"TE",,,
"08891512-1d49-455e-afd4-023b2ac9ffca","Hunter","Kampmoyer","-",,"TE",,,
"154a1c83-10e6-45de-9c91-4553866d337e","Jack","Stoll","-",,"TE",,,
"4b8f423e-aab9-4157-8e7b-b18aaa99a2e0","Jamal","Jones","-",,"RB",,,
"1f98f1e7-a013-491a-b990-5915283f89e2","Kyle","Porter","-",,"RB",,,
"0bb085a2-9a7b-490d-955a-de783c716e32","Shakif","Seymour","-",,"RB",,,
"00b1eb6a-260c-45ef-a449-c0a9dba24a45","Nate","McCrary","-",,"RB",,,
"f1b1a933-f044-43cd-8abf-ed318809edf9","Odunayo","Seriki","-",,"RB",,,
"3ca45660-c560-45b5-b075-32bcf73ad17e","Dai'Jean","Dixon","-",,"WR",,,
"950e11e1-11fc-4de6-91ef-2ade9c15cdff","KJ","Stepherson","-",,"WR",,,
"3728da74-d9d3-4af2-ac91-29be37381cf4","Bailey","Gaither","-",,"WR",,,
"3d042dec-abea-48d5-8346-2c2692bcaf95","Ben","Mason","-",,"RB",,,
"21ea0d47-cc1d-4b83-8967-2b3981d02773","Shi","Smith","-",,"WR","Carolina Panthers",,
"efd6c399-483f-4193-a03c-8eab23820475","Scotty","Washington","-",,"WR","Cincinnati Bengals",,
"189cf1c1-8545-4e33-b890-da23911393ed","Trey","Ragas","-",,"RB","Las Vegas Raiders",,
"19419a6b-9889-47fc-9c23-e1fb415d9114","Dillon","Stoner","-",,"WR","Las Vegas Raiders",,
"14a6045d-6e34-44c2-aed2-4a6e0747e93b","Cary","Angeline","-",,"TE","Arizona Cardinals",,
"1323af8f-8b72-4d5f-ace2-3a3f49dd04c8","Miller","Forristall","-",,"TE","Tennessee Titans",,
"daacee03-f6f6-46d0-a30f-258106f90b27","Luke","Farrell","-",,"TE","Minnesota Twins",,
"63593a7b-2806-4db5-bff5-b44122d0e66e","Collin","Hill","-",,"QB",,,
"900b6af7-9a61-4085-99e7-d17ed23191d3","John","Franklin","-",,"WR","Tampa Bay Buccaneers",,
"8267ecd1-678b-4bc0-b370-f3eeef2179df","Josh","Pederson","-",,"TE","San Francisco 49ers",,
"829eb7f6-2561-470e-b77c-d8da64e03db6","Shane","Buechele","-",,"QB","Kansas City Chiefs",,
"63ad5eaa-5183-4088-abfb-3cc07690d026","Sage","Surratt","-",,"WR","Detroit Lions",,
"f351d38f-c5c7-4db2-839c-7c9010b293e0","Cody","White","-",,"WR","Pittsburgh Steelers",,
"7ca5631c-a494-4aec-91fc-ed43e1e04d18","Jhamon","Ausbon","-",,"WR","Philadelphia Eagles",,
"a33c5a17-8caa-4f16-9178-23271de4cc88","JoJo","Ward","-",,"WR","Arizona Cardinals",,
"89375e91-6e78-4613-824d-5630411f34c1","Reggie","Davis","-",,"WR","Chicago Bears",,
"7d32dc7f-fbae-4997-9bc4-65e3889d9368","Mitchell","Wilcox","-",,"TE","Cincinnati Bengals",,
"e5e32043-82a4-439f-a950-6e85aff6c44a","Joe","Fortson","-",,"WR","Kansas City Chiefs",,
"a4ea1797-384b-4430-8449-57902629d78d","Trey","Edmunds","-",,"RB","Pittsburgh Steelers",,
"0222ef58-2cb9-445b-848d-657b60a25764","Jake","Bargas","-",,"RB","Minnesota Vikings",,
"5e952b6a-2014-4fbf-89bb-c7792db604b5","Gary","Jennings","-",,"WR","Indianapolis Colts",,
"74d860ec-cc5f-4c99-8c1a-52685ff8d60b","Jake","Lampman","-",,"WR","New Orleans Saints",,
"3e34c23c-6ef7-4884-a7e0-686bc3de9c8c","Ben","Braunecker","-",,"TE",,,
"348c5170-e4cb-42b3-ac76-2a772a24c607","Reid","Sinnett","-",,"QB","Miami Dolphins",,
"6ec26fed-8a0a-4e60-9208-825f93086117","Dylan","Cantrell","-",,"TE","Washington Football Team",,
"d497dd3b-3dfc-470f-a7fa-ad021bb5fa5c","Kendall","Blanton","-",,"TE","Los Angeles Rams",,
"eaf1b276-0705-43be-9f47-12cb4a1bf2ad","Tyrone","Swoopes","-",,"TE","Washington Football Team",,
"02ea0738-da4a-4ef1-aaa7-393c5cf68aba","Christian","Wade","-",,"RB","Buffalo Bills",,
"90155ac1-5f0f-4c6a-a45b-a003c185d990","Rysen","John","-",,"TE","NY Giants",,
"d844e897-3e01-41fe-b91b-d9260a151608","Tyler","Gaffney","-",,"RB",,,
"ee43807e-9283-4b30-a148-57e1b7fa9ae6","Derrick","Dillon","-",,"WR","NY Giants",,
"b41a4fa1-b2ec-4883-96f7-74602de212be","David","Wells","-",,"TE",,,
"c9cc8184-15d7-4cc5-9ba6-ef2da4c35505","Matt","Sokol","-",,"TE","Los Angeles Chargers",,
"d09bb39a-a808-4e73-aa4d-0ca60973f1db","Aaron","Fuller","-",,"WR","Seattle Seahawks",,
"347d881f-cbac-425d-b366-72f3aeb2a958","Charlie","Taumoepeau","-",,"TE",,,
"3d2a7d6c-359a-440b-b67a-17b0d34a0ff8","Rodney","Adams","-",,"WR","Chicago Bears",,
"4c2fdeab-d389-49b3-a98b-da515bdd3838","Taquan","Mizzell","-",,"RB","NY Giants",,
"241c3bc1-b8a0-4898-8a73-fad9d0560fdc","Tyler","Mabry","-",,"TE","Seattle Seahawks",,
"c73f584d-4ecf-476a-807a-0def50d12da2","Duke","Williams","-",,"WR","Buffalo Bills",,
"22f072b6-2f18-4fb5-9925-f1ceb0900dd5","Darion","Clark","-",,"TE","Chicago Bears",,
"837056a8-67c5-4a42-a9e9-e1450f8f8a75","Josh","Pearson","-",,"WR","Tampa Bay Buccaneers",,
"cc2824f5-2f66-4182-961d-f9d1195c6ec0","Steven","Montez","-",,"QB","Washington Football Team",,
"84e2df3d-9b25-42e7-a550-f20f98e8b507","Evan","Baylis","-",,"TE","Kansas City Chiefs",,
"5097f120-7339-470f-ba0c-ff697462ac27","Terrelle","Pryor","-",,"WR",,,
"c0ca5888-a9dd-4ff3-86c3-30fdecedacaa","Rashard","Davis","-",,"WR","Tennessee Titans",,
"935a71be-43d3-4503-9a8f-37db99640849","Corey","Coleman","-",,"WR",,,
"e066692f-2ab5-4e9d-9f19-73a27074f027","Josh","Hammond","-",,"WR","Jacksonville Jaguars",,
"c77b97b8-cfa5-4245-9ac9-3513f71b51bb","Sean","McKeon","-",,"TE","Dallas Cowboys",,
"0921c3ae-6e70-4aaf-b955-3234efe39063","Andre","Patton","-",,"WR",,,
"daab2a04-f23f-4857-b22a-35356cc5b77c","Trey","Quinn","-",,"WR","Las Vegas Raiders",,
"8b270153-57d2-4eab-b5bf-d534c5a1a926","Danny","Etling","-",,"QB","Seattle Seahawks",,
"1f145fdb-bb09-4419-bca1-05d37befd4ad","Isaiah","Ford","-",,"WR",,,
"4207818f-edbb-4488-a8d9-81aa652a2793","Johnny","Stanton","-",,"RB","Cleveland Browns",,
